instance,n_traj,method,ks_hat,ks_hat_std,n_seeds_ok,coverage,eval_dist,elapsed_s,err,name,dim,codim,noise,m,ks_true
754,500,kmetric_dorc,0.2347899160971338,0.0263319044708788,4,0.996,0.0,343.1,,d5-c1-n0.2-m4,5,1,0.2,4,-4.946768816439207
754,500,fbkernel_orc,0.2253169981044221,0.0590851452906837,4,0.996,0.0,343.1,,d5-c1-n0.2-m4,5,1,0.2,4,-4.946768816439207
751,500,traj_dorc,0.0960617810926316,0.0,1,0.997,0.0,2.8,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
751,500,kmetric_dorc,0.2090565371602327,0.0278444983359838,4,0.997,0.0,344.6,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
751,500,fbkernel_orc,0.2075417940629975,0.0318223962677846,4,0.997,0.0,344.6,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
733,500,traj_dorc,0.0891289609009235,0.0,1,0.998,0.0,2.8,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
733,500,kmetric_dorc,0.3313808471728293,0.0405426474414449,4,0.998,0.0,341.5,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
733,500,fbkernel_orc,0.2734107734152471,0.0277645340725349,4,0.998,0.0,341.5,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
730,500,traj_dorc,0.2070390827753777,0.0,1,0.997,0.0,2.9,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
730,500,kmetric_dorc,0.2856823014888681,0.0319047461059117,4,0.997,0.0,337.0,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
730,500,fbkernel_orc,0.2928760608249567,0.0565762136067057,4,0.997,0.0,337.0,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
727,500,traj_dorc,0.2113177748264393,0.0,1,0.997,0.0,2.4,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
727,500,kmetric_dorc,0.2753480101944845,0.0563143987685039,4,0.997,0.0,339.6,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
727,500,fbkernel_orc,0.3169029430334229,0.034591789705939,4,0.997,0.0,339.6,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
724,500,traj_dorc,0.145693108039141,0.0,1,0.998,0.0,2.6,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
724,500,kmetric_dorc,0.2759464585661749,0.0775176332353218,4,0.998,0.0,336.5,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
724,500,fbkernel_orc,0.2511708428119317,0.0423737362901921,4,0.998,0.0,336.5,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
721,500,traj_dorc,0.2625460146784503,0.0,1,0.998,0.0,2.2,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
721,500,kmetric_dorc,0.2769472246726185,0.0659063459442372,4,0.998,0.0,334.4,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
721,500,fbkernel_orc,0.2555298065478477,0.024729972287526,4,0.998,0.0,334.4,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
703,500,traj_dorc,0.1676402326425551,0.0,1,0.997,0.0,2.7,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
703,500,kmetric_dorc,0.3362779744080214,0.0128810896300781,4,0.997,0.0,337.7,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
703,500,fbkernel_orc,0.3895777545643967,0.0333033425839007,4,0.997,0.0,337.7,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
700,500,traj_dorc,0.2052266740556183,0.0,1,0.996,0.0,2.4,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
700,500,kmetric_dorc,0.2952325350907591,0.0370816573166669,4,0.996,0.0,333.7,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
700,500,fbkernel_orc,0.2229318501688023,0.0213148240113227,4,0.996,0.0,333.7,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
697,500,traj_dorc,0.0153317988146913,0.0,1,0.997,0.0,2.8,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
697,500,kmetric_dorc,0.2650177189009667,0.0377178675994501,4,0.997,0.0,334.4,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
697,500,fbkernel_orc,0.193263149537062,0.0276807357542774,4,0.997,0.0,334.4,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
694,500,traj_dorc,0.2790152300357473,0.0,1,0.999,0.0,2.2,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
694,500,kmetric_dorc,0.2551523891044371,0.0307741156912312,4,0.999,0.0,329.6,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
694,500,fbkernel_orc,0.2057184616200404,0.0242621559578363,4,0.999,0.0,329.6,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
691,500,traj_dorc,0.0228102150869407,0.0,1,0.998,0.0,2.9,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
691,500,kmetric_dorc,0.2930962052334365,0.0284122206440408,4,0.998,0.0,333.9,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
691,500,fbkernel_orc,0.2705736343455772,0.0070669938620837,4,0.998,0.0,333.9,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
673,500,traj_dorc,0.1231871802952755,0.0,1,0.998,0.0,3.2,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
673,500,kmetric_dorc,0.2505099263217891,0.0405794818958103,4,0.998,0.0,336.0,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
673,500,fbkernel_orc,0.3387305448731565,0.0312008099918372,4,0.998,0.0,336.0,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
884,500,traj_dorc,0.0355662983393356,0.0,1,0.996,0.0,3.6,,d6-c1-n0.2-m14,6,1,0.2,14,-48.22651622007661
884,500,kmetric_dorc,0.3189884212417061,0.0449600603722216,4,0.996,0.0,353.1,,d6-c1-n0.2-m14,6,1,0.2,14,-48.22651622007661
884,500,fbkernel_orc,0.2850086087417525,0.0434436538110205,4,0.996,0.0,353.1,,d6-c1-n0.2-m14,6,1,0.2,14,-48.22651622007661
881,500,traj_dorc,0.1857034666302206,0.0,1,0.997,0.0,3.0,,d6-c1-n0.2-m11,6,1,0.2,11,-26.701955637154743
881,500,kmetric_dorc,0.3220387467137137,0.0166330341410397,4,0.997,0.0,350.6,,d6-c1-n0.2-m11,6,1,0.2,11,-26.701955637154743
881,500,fbkernel_orc,0.2742052206773923,0.0481606525440936,4,0.997,0.0,350.6,,d6-c1-n0.2-m11,6,1,0.2,11,-26.701955637154743
878,500,traj_dorc,0.1852132493146189,0.0,1,0.999,0.0,2.9,,d6-c1-n0.2-m8,6,1,0.2,8,-31.98985941612672
878,500,kmetric_dorc,0.265928410917818,0.0339131812710116,4,0.999,0.0,345.7,,d6-c1-n0.2-m8,6,1,0.2,8,-31.98985941612672
878,500,fbkernel_orc,0.2856638669371056,0.0315540865554788,4,0.999,0.0,345.7,,d6-c1-n0.2-m8,6,1,0.2,8,-31.98985941612672
875,500,traj_dorc,0.2422043501904045,0.0,1,0.997,0.0,2.9,,d6-c1-n0.2-m5,6,1,0.2,5,-49.26458148457658
875,500,kmetric_dorc,0.3366971334844049,0.0664427272856128,4,0.997,0.0,344.6,,d6-c1-n0.2-m5,6,1,0.2,5,-49.26458148457658
875,500,fbkernel_orc,0.2667907362100851,0.0544215626604872,4,0.997,0.0,344.6,,d6-c1-n0.2-m5,6,1,0.2,5,-49.26458148457658
872,500,traj_dorc,0.1270938544725183,0.0,1,0.996,0.0,2.7,,d6-c1-n0.2-m2,6,1,0.2,2,-31.49232593408417
872,500,kmetric_dorc,0.2557754996589889,0.0461384970022004,4,0.996,0.0,341.5,,d6-c1-n0.2-m2,6,1,0.2,2,-31.49232593408417
872,500,fbkernel_orc,0.2726089936767874,0.0160231823390901,4,0.996,0.0,341.5,,d6-c1-n0.2-m2,6,1,0.2,2,-31.49232593408417
854,500,traj_dorc,0.2280024739137548,0.0,1,0.998,0.0,2.8,,d6-c1-n0.1-m14,6,1,0.1,14,-26.73210065400279
854,500,kmetric_dorc,0.3881945817097377,0.0822688982820907,4,0.998,0.0,337.5,,d6-c1-n0.1-m14,6,1,0.1,14,-26.73210065400279
854,500,fbkernel_orc,0.3428738482423913,0.0249538884000976,4,0.998,0.0,337.5,,d6-c1-n0.1-m14,6,1,0.1,14,-26.73210065400279
851,500,traj_dorc,0.1991899839755543,0.0,1,0.997,0.0,2.8,,d6-c1-n0.1-m11,6,1,0.1,11,-9.528899156859143
851,500,kmetric_dorc,0.3555528273017729,0.0330250344090434,4,0.997,0.0,338.0,,d6-c1-n0.1-m11,6,1,0.1,11,-9.528899156859143
851,500,fbkernel_orc,0.3275786933971618,0.0389220054393714,4,0.997,0.0,338.0,,d6-c1-n0.1-m11,6,1,0.1,11,-9.528899156859143
848,500,traj_dorc,0.1672425082098599,0.0,1,0.999,0.0,3.0,,d6-c1-n0.1-m8,6,1,0.1,8,-25.63865350280647
848,500,kmetric_dorc,0.3308126904250952,0.063352464192031,4,0.999,0.0,336.9,,d6-c1-n0.1-m8,6,1,0.1,8,-25.63865350280647
848,500,fbkernel_orc,0.248732483368015,0.0085836549418497,4,0.999,0.0,336.9,,d6-c1-n0.1-m8,6,1,0.1,8,-25.63865350280647
845,500,traj_dorc,0.065569889128644,0.0,1,0.996,0.0,3.2,,d6-c1-n0.1-m5,6,1,0.1,5,-16.385632508942592
845,500,kmetric_dorc,0.3363845404172104,0.0675147074800115,4,0.996,0.0,340.6,,d6-c1-n0.1-m5,6,1,0.1,5,-16.385632508942592
845,500,fbkernel_orc,0.3642566057940301,0.0284457022509834,4,0.996,0.0,340.6,,d6-c1-n0.1-m5,6,1,0.1,5,-16.385632508942592
842,500,traj_dorc,0.1441275754894986,0.0,1,0.996,0.0,3.0,,d6-c1-n0.1-m2,6,1,0.1,2,-70.57962561965199
842,500,kmetric_dorc,0.2965536822979764,0.0094986711915054,4,0.996,0.0,339.2,,d6-c1-n0.1-m2,6,1,0.1,2,-70.57962561965199
842,500,fbkernel_orc,0.3144173141772433,0.041675986238049,4,0.996,0.0,339.2,,d6-c1-n0.1-m2,6,1,0.1,2,-70.57962561965199
824,500,traj_dorc,0.0903129288427151,0.0,1,0.995,0.0,2.8,,d6-c1-n0.05-m14,6,1,0.05,14,-23.73030057471971
824,500,kmetric_dorc,0.3566858668338791,0.0365776689243823,4,0.995,0.0,340.2,,d6-c1-n0.05-m14,6,1,0.05,14,-23.73030057471971
824,500,fbkernel_orc,0.3640415130848143,0.0308392724381614,4,0.995,0.0,340.2,,d6-c1-n0.05-m14,6,1,0.05,14,-23.73030057471971
821,500,traj_dorc,0.1008872850346391,0.0,1,0.999,0.0,3.2,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
821,500,kmetric_dorc,0.3088023158755796,0.0209436267720427,4,0.999,0.0,337.6,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
821,500,fbkernel_orc,0.3449223570504227,0.0285323605628073,4,0.999,0.0,337.6,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
818,500,traj_dorc,0.1743465922561231,0.0,1,0.997,0.0,2.7,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
818,500,kmetric_dorc,0.3001362718562315,0.0187228534259102,4,0.997,0.0,338.6,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
818,500,fbkernel_orc,0.2925923289193917,0.0167956430780421,4,0.997,0.0,338.6,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
815,500,traj_dorc,0.1344729428057519,0.0,1,0.998,0.0,3.2,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
815,500,kmetric_dorc,0.2512153601227698,0.0287700487719569,4,0.998,0.0,336.6,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
815,500,fbkernel_orc,0.2691840948857686,0.0332854962805291,4,0.998,0.0,336.6,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
812,500,traj_dorc,0.2592992746304495,0.0,1,0.998,0.0,2.9,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
812,500,kmetric_dorc,0.3463596508447493,0.0738551278664666,4,0.998,0.0,337.7,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
812,500,fbkernel_orc,0.341555861995065,0.0410041591209824,4,0.998,0.0,337.7,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
794,500,traj_dorc,0.1784351608293245,0.0,1,0.998,0.0,2.8,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
794,500,kmetric_dorc,0.3488006896153975,0.0568525706928876,4,0.998,0.0,337.1,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
794,500,fbkernel_orc,0.3083926472485651,0.0418247814628511,4,0.998,0.0,337.1,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
791,500,traj_dorc,0.3255342896498772,0.0,1,0.997,0.0,2.4,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
791,500,kmetric_dorc,0.3437644202992318,0.0223778390174341,4,0.997,0.0,336.6,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
791,500,fbkernel_orc,0.3349571475753599,0.0352800013281973,4,0.997,0.0,336.6,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
788,500,traj_dorc,0.3386895075515831,0.0,1,0.998,0.0,2.5,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
788,500,kmetric_dorc,0.2945877760765377,0.0448062894145889,4,0.998,0.0,334.9,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
788,500,fbkernel_orc,0.3440062340498477,0.0298270852177917,4,0.998,0.0,334.9,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
785,500,traj_dorc,0.0794972502342882,0.0,1,0.998,0.0,3.0,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
785,500,kmetric_dorc,0.3250165291333236,0.0302771293921055,4,0.998,0.0,337.9,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
785,500,fbkernel_orc,0.3201894366480373,0.0347804102601114,4,0.998,0.0,337.9,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
782,500,traj_dorc,0.2313626689612612,0.0,1,0.994,0.0,2.9,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
782,500,kmetric_dorc,0.3156073919921228,0.0221202803518888,4,0.994,0.0,343.0,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
782,500,fbkernel_orc,0.3380569258264639,0.0355224435072548,4,0.994,0.0,343.0,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
764,500,traj_dorc,0.1946777224656612,0.0,1,0.996,0.0,2.5,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
764,500,kmetric_dorc,0.331918151080157,0.042048898667188,4,0.996,0.0,341.9,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
764,500,fbkernel_orc,0.2694110813944634,0.0265825170446989,4,0.996,0.0,341.9,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
761,500,traj_dorc,0.0889740589682686,0.0,1,0.999,0.0,3.0,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
761,500,kmetric_dorc,0.3165526286780387,0.0376756757254155,4,0.999,0.0,345.8,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
761,500,fbkernel_orc,0.2732455532986029,0.0424906791224761,4,0.999,0.0,345.8,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
758,500,traj_dorc,0.1548235035010111,0.0,1,0.997,0.0,3.1,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
758,500,kmetric_dorc,0.3296699187814877,0.0287599176509278,4,0.997,0.0,348.0,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
758,500,fbkernel_orc,0.2910337715730783,0.0244347057360031,4,0.997,0.0,348.0,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
755,500,traj_dorc,-0.0997589647972493,0.0,1,0.994,0.0,3.1,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
755,500,kmetric_dorc,0.1878321615376717,0.0263709920378249,4,0.994,0.0,344.7,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
755,500,fbkernel_orc,0.2669724771458701,0.0355911718967062,4,0.994,0.0,344.7,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
752,500,traj_dorc,0.1238045772972416,0.0,1,0.996,0.0,2.9,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
752,500,kmetric_dorc,0.3470106304775661,0.0267536717030834,4,0.996,0.0,342.7,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
752,500,fbkernel_orc,0.3347877798132813,0.0259273869256141,4,0.996,0.0,342.7,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
734,500,traj_dorc,0.266287427450721,0.0,1,0.997,0.0,2.5,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
734,500,kmetric_dorc,0.2731162470069873,0.013371212638374,4,0.997,0.0,336.2,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
734,500,fbkernel_orc,0.2347287237545875,0.0137210350786793,4,0.997,0.0,336.2,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
731,500,traj_dorc,0.1561705603021068,0.0,1,0.996,0.0,2.6,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
731,500,kmetric_dorc,0.2636947944920788,0.0594249669245633,4,0.996,0.0,338.6,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
731,500,fbkernel_orc,0.244475657223965,0.0290091718985796,4,0.996,0.0,338.6,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
728,500,traj_dorc,0.0606924429129094,0.0,1,0.998,0.0,2.7,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
728,500,kmetric_dorc,0.2687918751021666,0.011141534499605,4,0.998,0.0,337.5,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
728,500,fbkernel_orc,0.2861244186910566,0.0188897057997695,4,0.998,0.0,337.5,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
725,500,traj_dorc,0.159656293734683,0.0,1,0.994,0.0,2.8,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
725,500,kmetric_dorc,0.2432338790353042,0.0590978328220522,4,0.994,0.0,339.3,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
725,500,fbkernel_orc,0.2072586523445109,0.0344464555571016,4,0.994,0.0,339.3,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
722,500,traj_dorc,0.0801344089712182,0.0,1,0.999,0.0,2.7,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
722,500,kmetric_dorc,0.2931862505723489,0.0561642999469567,4,0.999,0.0,337.5,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
722,500,fbkernel_orc,0.2415477818640973,0.0409251811634826,4,0.999,0.0,337.5,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
704,500,traj_dorc,0.1706099185573948,0.0,1,0.998,0.0,2.6,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
704,500,kmetric_dorc,0.2630506414044515,0.0135129853963022,4,0.998,0.0,338.0,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
704,500,fbkernel_orc,0.267835276189689,0.039024127563268,4,0.998,0.0,338.0,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
701,500,traj_dorc,0.2019545339767481,0.0,1,0.998,0.0,2.6,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
701,500,kmetric_dorc,0.2892429391182267,0.0122251616239545,4,0.998,0.0,336.3,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
701,500,fbkernel_orc,0.3401720519690567,0.0347630238669229,4,0.998,0.0,336.3,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
698,500,traj_dorc,0.1208615476134692,0.0,1,0.998,0.0,2.8,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
698,500,kmetric_dorc,0.309729175856467,0.0352145083654205,4,0.998,0.0,332.8,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
698,500,fbkernel_orc,0.2426868519782312,0.0323965852678181,4,0.998,0.0,332.8,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
695,500,traj_dorc,-0.0335618825950167,0.0,1,0.997,0.0,2.9,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
695,500,kmetric_dorc,0.2829173209469661,0.0290982941009606,4,0.997,0.0,333.3,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
695,500,fbkernel_orc,0.3196193514489809,0.0713126400132323,4,0.997,0.0,333.3,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
692,500,traj_dorc,0.1647287808960869,0.0,1,0.996,0.0,2.4,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
692,500,kmetric_dorc,0.2474590578111494,0.0326575382123033,4,0.996,0.0,334.6,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
692,500,fbkernel_orc,0.267348358905276,0.0318566117825142,4,0.996,0.0,334.6,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
674,500,traj_dorc,0.0599526906569216,0.0,1,0.999,0.0,2.9,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
674,500,kmetric_dorc,0.2596612521621206,0.0399159579719516,4,0.999,0.0,333.4,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
674,500,fbkernel_orc,0.2846068718835118,0.0108334496617324,4,0.999,0.0,333.4,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
300,100,traj_dorc,0.0019370178439985,0.0,1,0.659,0.0,1.3,,d2-c1-n0.01-m0,2,1,0.01,0,-4.073403328580132
300,100,kmetric_dorc,-0.1382702430504117,0.0890223211386259,4,0.659,0.0,78.4,,d2-c1-n0.01-m0,2,1,0.01,0,-4.073403328580132
300,100,fbkernel_orc,-0.2630694159303977,0.0381858491524707,4,0.659,0.0,78.4,,d2-c1-n0.01-m0,2,1,0.01,0,-4.073403328580132
303,100,traj_dorc,0.0298428741181367,0.0,1,0.657,0.0,0.9,,d2-c1-n0.01-m3,2,1,0.01,3,-1.704752151195842
303,100,kmetric_dorc,-0.1340413971597897,0.0432962978146048,4,0.657,0.0,73.4,,d2-c1-n0.01-m3,2,1,0.01,3,-1.704752151195842
303,100,fbkernel_orc,-0.1604209637217284,0.0041510016979576,4,0.657,0.0,73.4,,d2-c1-n0.01-m3,2,1,0.01,3,-1.704752151195842
306,100,traj_dorc,-0.0713010282994623,0.0,1,0.63,0.0539,0.9,,d2-c1-n0.01-m6,2,1,0.01,6,-8.964351133510938
306,100,kmetric_dorc,-0.1543622644730585,0.0586417821581582,4,0.63,0.0539,72.7,,d2-c1-n0.01-m6,2,1,0.01,6,-8.964351133510938
306,100,fbkernel_orc,-0.1588445561045422,0.0806668486163718,4,0.63,0.0539,72.7,,d2-c1-n0.01-m6,2,1,0.01,6,-8.964351133510938
309,100,traj_dorc,-0.0461092805927182,0.0,1,0.651,0.0069,1.1,,d2-c1-n0.01-m9,2,1,0.01,9,-8.930072585381469
309,100,kmetric_dorc,-0.1215658613857006,0.0478984609584521,4,0.651,0.0069,75.2,,d2-c1-n0.01-m9,2,1,0.01,9,-8.930072585381469
309,100,fbkernel_orc,-0.2017380587766414,0.0401222364985926,4,0.651,0.0069,75.2,,d2-c1-n0.01-m9,2,1,0.01,9,-8.930072585381469
312,100,traj_dorc,0.0132793275623761,0.0,1,0.678,0.0,1.1,,d2-c1-n0.01-m12,2,1,0.01,12,-0.8978601744396698
312,100,kmetric_dorc,-0.1477661039611855,0.0339079402853687,4,0.678,0.0,73.6,,d2-c1-n0.01-m12,2,1,0.01,12,-0.8978601744396698
312,100,fbkernel_orc,-0.1408064124333605,0.0523896207526869,4,0.678,0.0,73.6,,d2-c1-n0.01-m12,2,1,0.01,12,-0.8978601744396698
330,100,traj_dorc,-0.0363136940667191,0.0,1,0.661,0.0,0.9,,d2-c1-n0.05-m0,2,1,0.05,0,0.1641133119551789
330,100,kmetric_dorc,-0.1088892269811942,0.0377792062749572,4,0.661,0.0,72.8,,d2-c1-n0.05-m0,2,1,0.05,0,0.1641133119551789
330,100,fbkernel_orc,-0.1540329562893255,0.0365551323695997,4,0.661,0.0,72.8,,d2-c1-n0.05-m0,2,1,0.05,0,0.1641133119551789
333,100,traj_dorc,-0.1415184152880962,0.0,1,0.691,0.0,1.1,,d2-c1-n0.05-m3,2,1,0.05,3,-0.0201398711714281
333,100,kmetric_dorc,-0.1304753973917052,0.0321842865584922,4,0.691,0.0,72.3,,d2-c1-n0.05-m3,2,1,0.05,3,-0.0201398711714281
333,100,fbkernel_orc,-0.1631564572766065,0.0445204654036461,4,0.691,0.0,72.3,,d2-c1-n0.05-m3,2,1,0.05,3,-0.0201398711714281
336,100,traj_dorc,-0.0404202645334593,0.0,1,0.654,0.0,0.8,,d2-c1-n0.05-m6,2,1,0.05,6,-2.880567788146728
336,100,kmetric_dorc,-0.0632447668882949,0.0651827788640035,4,0.654,0.0,68.6,,d2-c1-n0.05-m6,2,1,0.05,6,-2.880567788146728
336,100,fbkernel_orc,-0.1414420522233884,0.0547329133035736,4,0.654,0.0,68.6,,d2-c1-n0.05-m6,2,1,0.05,6,-2.880567788146728
339,100,traj_dorc,-0.1534867908252855,0.0,1,0.677,0.0,0.9,,d2-c1-n0.05-m9,2,1,0.05,9,-11.98291658411206
339,100,kmetric_dorc,-0.1043216994039827,0.0301722539618914,4,0.677,0.0,69.6,,d2-c1-n0.05-m9,2,1,0.05,9,-11.98291658411206
339,100,fbkernel_orc,-0.1735708104186113,0.0661396413581476,4,0.677,0.0,69.6,,d2-c1-n0.05-m9,2,1,0.05,9,-11.98291658411206
342,100,traj_dorc,0.1584982196397898,0.0,1,0.698,0.0373,1.2,,d2-c1-n0.05-m12,2,1,0.05,12,-19.350068753652508
342,100,kmetric_dorc,0.0191934567972265,0.113742510459198,4,0.698,0.0373,69.4,,d2-c1-n0.05-m12,2,1,0.05,12,-19.350068753652508
342,100,fbkernel_orc,-0.1464543965604137,0.0555668601667945,4,0.698,0.0373,69.4,,d2-c1-n0.05-m12,2,1,0.05,12,-19.350068753652508
360,100,traj_dorc,-0.0075055556755158,0.0,1,0.698,0.0,1.2,,d2-c1-n0.1-m0,2,1,0.1,0,-0.2773082867850632
360,100,kmetric_dorc,-0.0663179277228098,0.025731597221752,4,0.698,0.0,69.9,,d2-c1-n0.1-m0,2,1,0.1,0,-0.2773082867850632
360,100,fbkernel_orc,-0.0480057170862473,0.0273175856607732,4,0.698,0.0,69.9,,d2-c1-n0.1-m0,2,1,0.1,0,-0.2773082867850632
363,100,traj_dorc,0.0771658621873683,0.0,1,0.68,0.0,1.0,,d2-c1-n0.1-m3,2,1,0.1,3,-0.1957350610295782
363,100,kmetric_dorc,-0.0004344422906899,0.0144296324781223,4,0.68,0.0,70.9,,d2-c1-n0.1-m3,2,1,0.1,3,-0.1957350610295782
