readout,dest,m,pool,p,value,ks,kind,dim,seed,dist
resid_n,est,60,jitter,1060,-9.580639033744253e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,1060,7.111356875117068e-16,0.0,torus,2,0,exact
resid,true,60,jitter,585,3.0242578530495986e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,585,4.0686827044268516e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,585,9.624322937101747e-16,0.0,torus,2,0,exact
resid,est,60,jitter,585,3.0242578530495986e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,585,4.0686827044268516e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,585,9.624322937101747e-16,0.0,torus,2,0,exact
resid,true,60,jitter,754,3.4326151030883875e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,754,6.443105568110489e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,754,7.485461224131851e-16,0.0,torus,2,0,exact
resid,est,60,jitter,754,3.4326151030883875e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,754,6.443105568110489e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,754,7.485461224131851e-16,0.0,torus,2,0,exact
resid,true,60,jitter,1024,-5.650383011376005e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,1024,-1.2455389904323346e-16,0.0,torus,2,0,exact
lam_d1,true,60,jitter,1024,6.419626078870441e-16,0.0,torus,2,0,exact
resid,est,60,jitter,1024,-5.650383011376005e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,1024,-1.2455389904323346e-16,0.0,torus,2,0,exact
lam_d1,est,60,jitter,1024,6.419626078870441e-16,0.0,torus,2,0,exact
resid,true,60,jitter,953,2.6885443255156573e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,953,3.9056202426565906e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,953,8.92543454216176e-16,0.0,torus,2,0,exact
resid,est,60,jitter,953,2.6885443255156573e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,953,3.9056202426565906e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,953,8.92543454216176e-16,0.0,torus,2,0,exact
resid,true,60,jitter,797,1.127407843257732e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,797,2.7664917842156873e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,797,6.736565088667841e-16,0.0,torus,2,0,exact
resid,est,60,jitter,797,1.127407843257732e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,797,2.7664917842156873e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,797,6.736565088667841e-16,0.0,torus,2,0,exact
resid,true,60,jitter,986,-1.2122328059474529e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,986,-2.858995646575902e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,986,1.005050938060947e-15,0.0,torus,2,0,exact
resid,est,60,jitter,986,-1.2122328059474529e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,986,-2.858995646575902e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,986,1.005050938060947e-15,0.0,torus,2,0,exact
resid,true,60,jitter,512,-1.643956515960493e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,512,-3.45506468004572e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,512,7.146152261614588e-16,0.0,torus,2,0,exact
resid,est,60,jitter,512,-1.643956515960493e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,512,-3.45506468004572e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,512,7.146152261614588e-16,0.0,torus,2,0,exact
resid,true,60,jitter,781,4.427290398880667e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,781,7.881016551103113e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,781,1.0348471396424213e-15,0.0,torus,2,0,exact
resid,est,60,jitter,781,4.427290398880667e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,781,7.881016551103113e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,781,1.0348471396424213e-15,0.0,torus,2,0,exact
resid,true,60,jitter,951,-6.372853482781434e-17,0.0,torus,2,0,exact
resid_n,true,60,jitter,951,-6.0690507305827374e-18,0.0,torus,2,0,exact
lam_d1,true,60,jitter,951,9.563127874249632e-16,0.0,torus,2,0,exact
resid,est,60,jitter,951,-6.372853482781434e-17,0.0,torus,2,0,exact
resid_n,est,60,jitter,951,-6.0690507305827374e-18,0.0,torus,2,0,exact
lam_d1,est,60,jitter,951,9.563127874249632e-16,0.0,torus,2,0,exact
resid,true,60,jitter,702,1.3554103046931223e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,702,3.4465182110563506e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,702,8.773547480014759e-16,0.0,torus,2,0,exact
resid,est,60,jitter,702,1.3554103046931223e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,702,3.4465182110563506e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,702,8.773547480014759e-16,0.0,torus,2,0,exact
resid,true,60,jitter,180,-3.0415389210085473e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,180,-4.4960855935717385e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,180,7.5854638999634e-16,0.0,torus,2,0,exact
resid,est,60,jitter,180,-3.0415389210085473e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,180,-4.4960855935717385e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,180,7.5854638999634e-16,0.0,torus,2,0,exact
resid,true,60,jitter,1019,-1.0715870604624606e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,1019,-9.160411787487482e-18,0.0,torus,2,0,exact
lam_d1,true,60,jitter,1019,7.2216299852741455e-16,0.0,torus,2,0,exact
resid,est,60,jitter,1019,-1.0715870604624606e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,1019,-9.160411787487482e-18,0.0,torus,2,0,exact
lam_d1,est,60,jitter,1019,7.2216299852741455e-16,0.0,torus,2,0,exact
resid,true,60,jitter,347,4.475974359711274e-17,0.0,torus,2,0,exact
resid_n,true,60,jitter,347,3.313450627106738e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,347,6.755218405863274e-16,0.0,torus,2,0,exact
resid,est,60,jitter,347,4.475974359711274e-17,0.0,torus,2,0,exact
resid_n,est,60,jitter,347,3.313450627106738e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,347,6.755218405863274e-16,0.0,torus,2,0,exact
resid,true,60,jitter,1193,5.517237486461159e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,1193,6.479779817361778e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,1193,1.2715676130949886e-15,0.0,torus,2,0,exact
resid,est,60,jitter,1193,5.517237486461159e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,1193,6.479779817361778e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,1193,1.2715676130949886e-15,0.0,torus,2,0,exact
resid,true,60,jitter,587,-4.48030030330305e-17,0.0,torus,2,0,exact
resid_n,true,60,jitter,587,8.230092014758689e-18,0.0,torus,2,0,exact
lam_d1,true,60,jitter,587,7.453500271370731e-16,0.0,torus,2,0,exact
resid,est,60,jitter,587,-4.48030030330305e-17,0.0,torus,2,0,exact
resid_n,est,60,jitter,587,8.230092014758689e-18,0.0,torus,2,0,exact
lam_d1,est,60,jitter,587,7.453500271370731e-16,0.0,torus,2,0,exact
resid,true,60,jitter,747,-1.703311591288138e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,747,-4.188488295163078e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,747,9.008063736572132e-16,0.0,torus,2,0,exact
resid,est,60,jitter,747,-1.703311591288138e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,747,-4.188488295163078e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,747,9.008063736572132e-16,0.0,torus,2,0,exact
resid,true,60,jitter,236,-4.739891916920554e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,236,-7.715636411147423e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,236,9.093990357895018e-16,0.0,torus,2,0,exact
resid,est,60,jitter,236,-4.739891916920554e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,236,-7.715636411147423e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,236,9.093990357895018e-16,0.0,torus,2,0,exact
resid,true,60,jitter,223,-2.2641809958861425e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,223,-4.462577968982541e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,223,7.187509905495175e-16,0.0,torus,2,0,exact
resid,est,60,jitter,223,-2.2641809958861425e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,223,-4.462577968982541e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,223,7.187509905495175e-16,0.0,torus,2,0,exact
resid,true,60,jitter,307,4.650109168340283e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,307,9.55142659936608e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,307,1.1199159233685867e-15,0.0,torus,2,0,exact
resid,est,60,jitter,307,4.650109168340283e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,307,9.55142659936608e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,307,1.1199159233685867e-15,0.0,torus,2,0,exact
resid,true,60,jitter,1168,-6.771926223083078e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,1168,-1.527732628056773e-16,0.0,torus,2,0,exact
lam_d1,true,60,jitter,1168,7.008943092649359e-16,0.0,torus,2,0,exact
resid,est,60,jitter,1168,-6.771926223083078e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,1168,-1.527732628056773e-16,0.0,torus,2,0,exact
lam_d1,est,60,jitter,1168,7.008943092649359e-16,0.0,torus,2,0,exact
resid,true,60,jitter,940,4.549720326058264e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,940,1.2552973862472898e-16,0.0,torus,2,0,exact
lam_d1,true,60,jitter,940,9.225219181145707e-16,0.0,torus,2,0,exact
resid,est,60,jitter,940,4.549720326058264e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,940,1.2552973862472898e-16,0.0,torus,2,0,exact
lam_d1,est,60,jitter,940,9.225219181145707e-16,0.0,torus,2,0,exact
resid,true,60,jitter,225,2.5608500151507452e-17,0.0,torus,2,0,exact
resid_n,true,60,jitter,225,9.160844758824451e-18,0.0,torus,2,0,exact
lam_d1,true,60,jitter,225,1.160563497323469e-15,0.0,torus,2,0,exact
resid,est,60,jitter,225,2.5608500151507452e-17,0.0,torus,2,0,exact
resid_n,est,60,jitter,225,9.160844758824451e-18,0.0,torus,2,0,exact
lam_d1,est,60,jitter,225,1.160563497323469e-15,0.0,torus,2,0,exact
resid,true,60,jitter,549,5.4505016303383383e-17,0.0,torus,2,0,exact
resid_n,true,60,jitter,549,-1.6363276851599665e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,549,8.85156006993956e-16,0.0,torus,2,0,exact
resid,est,60,jitter,549,5.4505016303383383e-17,0.0,torus,2,0,exact
resid_n,est,60,jitter,549,-1.6363276851599665e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,549,8.85156006993956e-16,0.0,torus,2,0,exact
resid,true,60,jitter,141,3.061213949659638e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,141,8.282125668420901e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,141,8.719860826705343e-16,0.0,torus,2,0,exact
resid,est,60,jitter,141,3.061213949659638e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,141,8.282125668420901e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,141,8.719860826705343e-16,0.0,torus,2,0,exact
resid,true,60,jitter,447,3.511271311722792e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,447,3.243278434930969e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,447,1.0327366397366503e-15,0.0,torus,2,0,exact
resid,est,60,jitter,447,3.511271311722792e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,447,3.243278434930969e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,447,1.0327366397366503e-15,0.0,torus,2,0,exact
resid,true,60,jitter,0,1.4243611959394222e-16,0.0,torus,2,0,exact
resid_n,true,60,jitter,0,3.022667278344308e-17,0.0,torus,2,0,exact
lam_d1,true,60,jitter,0,7.1809326482051e-16,0.0,torus,2,0,exact
resid,est,60,jitter,0,1.4243611959394222e-16,0.0,torus,2,0,exact
resid_n,est,60,jitter,0,3.022667278344308e-17,0.0,torus,2,0,exact
lam_d1,est,60,jitter,0,7.1809326482051e-16,0.0,torus,2,0,exact
resid,true,120,single,618,-4.081005721912315e-16,0.0,torus,2,0,exact
resid_n,true,120,single,618,-3.2413795126452363e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,618,1.7124943391465524e-15,0.0,torus,2,0,exact
resid,est,120,single,618,-4.081005721912315e-16,0.0,torus,2,0,exact
resid_n,est,120,single,618,-3.2413795126452363e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,618,1.7124943391465524e-15,0.0,torus,2,0,exact
resid,true,120,single,237,1.8721149069559852e-15,0.0,torus,2,0,exact
resid_n,true,120,single,237,1.8569078864701482e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,237,1.9942734653118045e-15,0.0,torus,2,0,exact
resid,est,120,single,237,1.8721149069559852e-15,0.0,torus,2,0,exact
resid_n,est,120,single,237,1.8569078864701482e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,237,1.9942734653118045e-15,0.0,torus,2,0,exact
resid,true,120,single,334,1.8909482374717608e-15,0.0,torus,2,0,exact
resid_n,true,120,single,334,1.6232887088508197e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,334,2.236455493590909e-15,0.0,torus,2,0,exact
resid,est,120,single,334,1.8909482374717608e-15,0.0,torus,2,0,exact
resid_n,est,120,single,334,1.6232887088508197e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,334,2.236455493590909e-15,0.0,torus,2,0,exact
resid,true,120,single,243,-2.7842346851392957e-15,0.0,torus,2,0,exact
resid_n,true,120,single,243,-2.707808963836232e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,243,1.4510593593606632e-15,0.0,torus,2,0,exact
resid,est,120,single,243,-2.7842346851392957e-15,0.0,torus,2,0,exact
resid_n,est,120,single,243,-2.707808963836232e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,243,1.4510593593606632e-15,0.0,torus,2,0,exact
resid,true,120,single,219,-4.869801258663697e-16,0.0,torus,2,0,exact
resid_n,true,120,single,219,-4.536960158730533e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,219,1.400819792998372e-15,0.0,torus,2,0,exact
resid,est,120,single,219,-4.869801258663697e-16,0.0,torus,2,0,exact
resid_n,est,120,single,219,-4.536960158730533e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,219,1.400819792998372e-15,0.0,torus,2,0,exact
resid,true,120,single,649,2.615650690864215e-15,0.0,torus,2,0,exact
resid_n,true,120,single,649,1.8884731602876905e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,649,2.0231250165489784e-15,0.0,torus,2,0,exact
resid,est,120,single,649,2.615650690864215e-15,0.0,torus,2,0,exact
resid_n,est,120,single,649,1.8884731602876905e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,649,2.0231250165489784e-15,0.0,torus,2,0,exact
resid,true,120,single,1078,5.601557271106135e-16,0.0,torus,2,0,exact
resid_n,true,120,single,1078,5.589985806353038e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,1078,1.6058561345849319e-15,0.0,torus,2,0,exact
resid,est,120,single,1078,5.601557271106135e-16,0.0,torus,2,0,exact
resid_n,est,120,single,1078,5.589985806353038e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,1078,1.6058561345849319e-15,0.0,torus,2,0,exact
resid,true,120,single,294,-7.871843987907089e-17,0.0,torus,2,0,exact
resid_n,true,120,single,294,-6.475216926005118e-18,0.0,torus,2,0,exact
lam_d1,true,120,single,294,2.0337622953297045e-15,0.0,torus,2,0,exact
resid,est,120,single,294,-7.871843987907089e-17,0.0,torus,2,0,exact
resid_n,est,120,single,294,-6.475216926005118e-18,0.0,torus,2,0,exact
lam_d1,est,120,single,294,2.0337622953297045e-15,0.0,torus,2,0,exact
resid,true,120,single,1199,-1.0245204412056235e-15,0.0,torus,2,0,exact
resid_n,true,120,single,1199,-8.660210364057309e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,1199,1.4925123517832523e-15,0.0,torus,2,0,exact
resid,est,120,single,1199,-1.0245204412056235e-15,0.0,torus,2,0,exact
resid_n,est,120,single,1199,-8.660210364057309e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,1199,1.4925123517832523e-15,0.0,torus,2,0,exact
resid,true,120,single,330,2.1846462813888933e-15,0.0,torus,2,0,exact
resid_n,true,120,single,330,2.0876672192509583e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,330,2.3514318312679678e-15,0.0,torus,2,0,exact
resid,est,120,single,330,2.1846462813888933e-15,0.0,torus,2,0,exact
resid_n,est,120,single,330,2.0876672192509583e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,330,2.3514318312679678e-15,0.0,torus,2,0,exact
resid,true,120,single,817,-1.1645213327691238e-15,0.0,torus,2,0,exact
resid_n,true,120,single,817,-9.426900913564958e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,817,1.840562008607705e-15,0.0,torus,2,0,exact
resid,est,120,single,817,-1.1645213327691238e-15,0.0,torus,2,0,exact
resid_n,est,120,single,817,-9.426900913564958e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,817,1.840562008607705e-15,0.0,torus,2,0,exact
resid,true,120,single,886,-4.894524652915224e-17,0.0,torus,2,0,exact
resid_n,true,120,single,886,-4.2479045162927245e-18,0.0,torus,2,0,exact
lam_d1,true,120,single,886,1.778566119133895e-15,0.0,torus,2,0,exact
resid,est,120,single,886,-4.894524652915224e-17,0.0,torus,2,0,exact
resid_n,est,120,single,886,-4.2479045162927245e-18,0.0,torus,2,0,exact
lam_d1,est,120,single,886,1.778566119133895e-15,0.0,torus,2,0,exact
resid,true,120,single,605,7.660008141417679e-16,0.0,torus,2,0,exact
resid_n,true,120,single,605,6.34729575343066e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,605,1.9302532224645044e-15,0.0,torus,2,0,exact
resid,est,120,single,605,7.660008141417679e-16,0.0,torus,2,0,exact
resid_n,est,120,single,605,6.34729575343066e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,605,1.9302532224645044e-15,0.0,torus,2,0,exact
resid,true,120,single,1060,6.632384816108906e-17,0.0,torus,2,0,exact
resid_n,true,120,single,1060,6.167710764855364e-18,0.0,torus,2,0,exact
lam_d1,true,120,single,1060,1.523670231223579e-15,0.0,torus,2,0,exact
resid,est,120,single,1060,6.632384816108906e-17,0.0,torus,2,0,exact
resid_n,est,120,single,1060,6.167710764855364e-18,0.0,torus,2,0,exact
lam_d1,est,120,single,1060,1.523670231223579e-15,0.0,torus,2,0,exact
resid,true,120,single,585,1.625075325762935e-16,0.0,torus,2,0,exact
resid_n,true,120,single,585,1.2609334094111707e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,585,1.713288711806714e-15,0.0,torus,2,0,exact
resid,est,120,single,585,1.625075325762935e-16,0.0,torus,2,0,exact
resid_n,est,120,single,585,1.2609334094111707e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,585,1.713288711806714e-15,0.0,torus,2,0,exact
resid,true,120,single,754,-9.009372944701488e-16,0.0,torus,2,0,exact
resid_n,true,120,single,754,-8.20013954282153e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,754,1.4644508512882897e-15,0.0,torus,2,0,exact
resid,est,120,single,754,-9.009372944701488e-16,0.0,torus,2,0,exact
resid_n,est,120,single,754,-8.20013954282153e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,754,1.4644508512882897e-15,0.0,torus,2,0,exact
resid,true,120,single,1024,-2.7494643679345566e-16,0.0,torus,2,0,exact
resid_n,true,120,single,1024,-2.59379880941354e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,1024,1.7715512085030762e-15,0.0,torus,2,0,exact
resid,est,120,single,1024,-2.7494643679345566e-16,0.0,torus,2,0,exact
resid_n,est,120,single,1024,-2.59379880941354e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,1024,1.7715512085030762e-15,0.0,torus,2,0,exact
resid,true,120,single,953,-6.490826086401707e-16,0.0,torus,2,0,exact
resid_n,true,120,single,953,-4.715942473239489e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,953,1.6770553501859074e-15,0.0,torus,2,0,exact
resid,est,120,single,953,-6.490826086401707e-16,0.0,torus,2,0,exact
resid_n,est,120,single,953,-4.715942473239489e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,953,1.6770553501859074e-15,0.0,torus,2,0,exact
resid,true,120,single,797,4.1802619069884606e-16,0.0,torus,2,0,exact
resid_n,true,120,single,797,4.1803997112394474e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,797,1.3721480763440472e-15,0.0,torus,2,0,exact
resid,est,120,single,797,4.1802619069884606e-16,0.0,torus,2,0,exact
resid_n,est,120,single,797,4.1803997112394474e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,797,1.3721480763440472e-15,0.0,torus,2,0,exact
resid,true,120,single,986,-2.6754895418970382e-15,0.0,torus,2,0,exact
resid_n,true,120,single,986,-1.8963033305649643e-16,0.0,torus,2,0,exact
lam_d1,true,120,single,986,1.7192169331782138e-15,0.0,torus,2,0,exact
resid,est,120,single,986,-2.6754895418970382e-15,0.0,torus,2,0,exact
resid_n,est,120,single,986,-1.8963033305649643e-16,0.0,torus,2,0,exact
lam_d1,est,120,single,986,1.7192169331782138e-15,0.0,torus,2,0,exact
resid,true,120,single,512,3.801044061597908e-16,0.0,torus,2,0,exact
resid_n,true,120,single,512,3.72101566409984e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,512,1.9033965122713924e-15,0.0,torus,2,0,exact
resid,est,120,single,512,3.801044061597908e-16,0.0,torus,2,0,exact
resid_n,est,120,single,512,3.72101566409984e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,512,1.9033965122713924e-15,0.0,torus,2,0,exact
resid,true,120,single,781,2.8895938004123847e-16,0.0,torus,2,0,exact
resid_n,true,120,single,781,2.284243473691833e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,781,1.703281364957627e-15,0.0,torus,2,0,exact
resid,est,120,single,781,2.8895938004123847e-16,0.0,torus,2,0,exact
resid_n,est,120,single,781,2.284243473691833e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,781,1.703281364957627e-15,0.0,torus,2,0,exact
resid,true,120,single,951,1.2197699835880266e-15,0.0,torus,2,0,exact
resid_n,true,120,single,951,8.845927707505814e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,951,1.986629289221071e-15,0.0,torus,2,0,exact
resid,est,120,single,951,1.2197699835880266e-15,0.0,torus,2,0,exact
resid_n,est,120,single,951,8.845927707505814e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,951,1.986629289221071e-15,0.0,torus,2,0,exact
resid,true,120,single,702,-5.646246944074616e-16,0.0,torus,2,0,exact
resid_n,true,120,single,702,-4.6794452119724465e-17,0.0,torus,2,0,exact
lam_d1,true,120,single,702,1.814951999386763e-15,0.0,torus,2,0,exact
resid,est,120,single,702,-5.646246944074616e-16,0.0,torus,2,0,exact
resid_n,est,120,single,702,-4.6794452119724465e-17,0.0,torus,2,0,exact
lam_d1,est,120,single,702,1.814951999386763e-15,0.0,torus,2,0,exact
