kind,dim,seed,score,ks
sphere,3,1,-0.008863890757640536,14.814466505255563
sphere,3,1,-0.003951001999439693,14.814466505255563
sphere,3,1,-0.005578072449146772,14.814466505255563
sphere,3,1,-0.006017412636460547,14.814466505255563
sphere,3,1,-0.008217975113862463,14.814466505255563
sphere,3,1,-0.008221947298966744,14.814466505255563
sphere,3,1,-0.004165691972005427,14.814466505255563
sphere,3,1,-0.0018461369097735776,14.814466505255563
sphere,3,1,-0.0022243926291496616,14.814466505255563
sphere,3,1,-0.004585588167438894,14.814466505255563
sphere,3,1,-0.00011452559990878658,14.814466505255563
sphere,3,1,0.012463236754708267,14.814466505255563
sphere,3,1,-0.0005335214267721405,14.814466505255563
sphere,3,1,-0.005966749009565033,14.814466505255563
sphere,3,1,0.005710795252319333,14.814466505255563
