instance,point,kind,dataset,dim,noise,seed,name,ks_true,kappa,frac,ent2,ent4
10,1269,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.1190191684174256,0.0,4.419963836669922,5.091131210327148
10,112,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.092102265148138,0.0,4.510567665100098,5.1044206619262695
10,24,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.0977238708530476,0.0,4.666351795196533,5.328868389129639
10,764,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.1781301293824433,0.0625,4.611894607543945,5.270302295684815
10,460,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.2100404549785889,0.125,4.787440299987793,5.407901763916016
10,403,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.080670231925571,0.0,4.79652738571167,5.404510498046875
10,61,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.0643771098650488,0.0,4.604524612426758,5.244978427886963
10,951,sphere,tier1,2,0.05,0,S2(r=1),4.9407549950737,0.1015923478599355,0.125,4.586010456085205,5.282186031341553
11,1269,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.1333039056602695,0.0,4.453150749206543,5.136410713195801
11,112,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.0869127896276708,0.0,4.560341835021973,5.15287446975708
11,24,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.1213978482593929,0.0,4.690529823303223,5.365066051483154
11,764,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.1733475957176868,0.0,4.676044464111328,5.329892635345459
11,460,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.1524678926041287,0.0625,4.822486877441406,5.444971084594727
11,403,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.1170273195698944,0.0,4.838593482971191,5.446403980255127
11,61,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.0659845501955675,0.0,4.6446943283081055,5.288542747497559
11,951,sphere,tier1,2,0.15,0,S2(r=1),4.9407549950737,0.0654708158979163,0.0,4.617569446563721,5.320229530334473
12,1421,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.1053650999569423,0.0625,4.708377838134766,5.376908302307129
12,706,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.0858824508418141,0.0,4.643606662750244,5.336644172668457
12,52,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.1161807829530183,0.0,4.56411075592041,5.265590667724609
12,1422,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.1023350833314437,0.0,4.639654636383057,5.320455551147461
12,1233,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.0819893164974536,0.0,4.503821849822998,5.240214347839356
12,215,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.0734164023132849,0.0,4.499955177307129,5.126189231872559
12,1128,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.0875636256671556,0.0,4.463980674743652,5.117692947387695
12,764,sphere,tier1,2,0.0,1,S2(r=1),4.937568035254562,0.1049258708953708,0.0,4.66152286529541,5.282241821289063
78,137,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2590100607592638,0.0,4.189590930938721,4.844930171966553
78,390,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2986407136669989,0.0,4.020833015441895,5.0374016761779785
78,1250,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2923738009081156,0.0,4.478201866149902,5.2932634353637695
78,1219,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2967641797235709,0.0,4.332077980041504,5.236307144165039
78,446,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2922442326099023,0.0,4.434562683105469,5.277734756469727
78,676,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2813972420668572,0.0,4.248423099517822,5.000037670135498
78,619,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2904341627532338,0.0,4.391571998596191,5.215054512023926
78,163,sphere,tier1,3,0.0,2,S3(r=1),14.809935364388853,0.2539347881123673,0.0,3.934448480606079,4.89472770690918
79,137,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.2552063510074963,0.0,4.185577392578125,4.84615421295166
79,390,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.3298777744873176,0.0,4.011770248413086,5.036277770996094
79,1250,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.3419757270042266,0.0,4.470621109008789,5.290009498596191
79,1219,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.2765225247454791,0.0,4.32952880859375,5.239572048187256
79,446,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.2837275804063389,0.0,4.4348649978637695,5.281641483306885
79,676,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.3200077022482586,0.0,4.248477458953857,5.00284481048584
79,619,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.3033101986453621,0.0,4.395108222961426,5.2193603515625
79,163,sphere,tier1,3,0.05,2,S3(r=1),14.809935364388853,0.2820000265137886,0.0,3.9498660564422607,4.908541679382324
80,137,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.3054336721373787,0.0,4.220414638519287,4.909038543701172
80,390,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.3147443423782737,0.0,4.071710586547852,5.114733695983887
80,1250,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.2506187597734776,0.0,4.527265548706055,5.351426124572754
80,1219,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.2979008914353755,0.0,4.3872270584106445,5.311469554901123
80,446,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.3022061218875914,0.0,4.489637851715088,5.347255706787109
80,676,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.3533246007287126,0.0,4.312013626098633,5.082326889038086
80,619,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.3324376378894933,0.0,4.459385871887207,5.289677619934082
80,163,sphere,tier1,3,0.15,2,S3(r=1),14.809935364388853,0.2919933952253166,0.0,4.048802375793457,5.019731998443604
81,1269,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.3013439896529452,0.0,3.8409924507141113,4.896498680114746
81,112,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.3169371167935089,0.0,4.133133411407471,5.041769027709961
81,24,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.3104462370578654,0.0,4.358294486999512,5.134147644042969
81,764,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.2757326338846658,0.0,4.114680290222168,4.987037181854248
81,460,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.2444798075703209,0.0,3.9775431156158447,5.043291091918945
81,403,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.2999350328247492,0.0,4.179912090301514,5.008427143096924
81,61,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.2982298345528926,0.0,4.0855865478515625,4.943589210510254
81,951,sphere,tier1,3,0.0,0,S3(r=1.5),14.806665576775837,0.2392269077958775,0.0,4.449248790740967,5.212706089019775
82,1269,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.3342047380840905,0.0,3.834153413772583,4.900698184967041
82,112,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.327958743022987,0.0,4.118075847625732,5.037570953369141
82,24,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.2923364933561622,0.0,4.369767189025879,5.149969577789307
82,764,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.291960155584226,0.0,4.108112812042236,4.987977504730225
82,460,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.2759324978687837,0.0,3.9955239295959473,5.0658040046691895
82,403,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.3310531139821459,0.0,4.188295364379883,5.022726058959961
82,61,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.3317909461024668,0.0,4.069272994995117,4.937440395355225
82,951,sphere,tier1,3,0.05,0,S3(r=1.5),14.806665576775837,0.2409209371134381,0.0,4.469603538513184,5.229168891906738
83,1269,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3246039049810273,0.0,3.9039828777313232,4.993155479431152
83,112,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.32694827813369,0.0,4.1327104568481445,5.084945201873779
83,24,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3338239904663924,0.0,4.44652795791626,5.239319801330566
83,764,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3066527965711871,0.0,4.147014617919922,5.053318023681641
83,460,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.2969251517324865,0.0,4.098830223083496,5.182431221008301
83,403,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3081381318235137,0.0,4.254544734954834,5.111458778381348
83,61,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3018780086025255,0.0,4.084345817565918,4.985054016113281
83,951,sphere,tier1,3,0.15,0,S3(r=1.5),14.806665576775837,0.3030420681496753,0.0,4.555082321166992,5.309311866760254
84,1421,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.3183496958450623,0.0,4.117996692657471,5.079509735107422
84,706,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2907333555162326,0.0,4.2175822257995605,5.071634769439697
84,52,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2616946040837419,0.0,4.302838325500488,5.191802024841309
84,1422,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.3267133400896905,0.0,3.875655174255371,4.927194595336914
84,1233,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2567297978951851,0.0,4.08563232421875,4.800231456756592
84,215,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2742532890689779,0.0,3.977266311645508,4.976676940917969
84,1128,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2316716431555172,0.0,4.353789329528809,5.042377471923828
84,764,sphere,tier1,3,0.0,1,S3(r=1.5),14.807030616945635,0.2921858907909723,0.0,4.298518180847168,5.117610931396484
85,1421,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.3525538105152238,0.0,4.1481146812438965,5.103961944580078
85,706,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.273205122884473,0.0,4.230055809020996,5.086732387542725
85,52,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.2932826088435163,0.0,4.311614036560059,5.202199935913086
85,1422,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.3239360338855177,0.0,3.893656015396118,4.94148063659668
85,1233,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.3281456888443831,0.0,4.091161727905273,4.806756973266602
85,215,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.3029958384397851,0.0,3.986481666564941,4.98835039138794
85,1128,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.2605488302403903,0.0,4.360977649688721,5.049028396606445
85,764,sphere,tier1,3,0.05,1,S3(r=1.5),14.807030616945635,0.2973007464659986,0.0,4.307168960571289,5.130429744720459
86,1421,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.3252776644933842,0.0,4.283066272735596,5.225885391235352
86,706,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.3121871582065693,0.0,4.3000006675720215,5.175410270690918
86,52,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.2932478102918896,0.0,4.390099048614502,5.286980152130127
86,1422,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.2727147474146634,0.0,4.000751972198486,5.047921180725098
86,1233,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.280473259608345,0.0,4.14704179763794,4.887024879455566
86,215,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.3035462566618388,0.0,4.072903633117676,5.086030960083008
86,1128,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.2412035278581354,0.0,4.42154598236084,5.120132923126221
86,764,sphere,tier1,3,0.15,1,S3(r=1.5),14.807030616945635,0.3130177989863067,0.0,4.37593936920166,5.214849472045898
87,137,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.259010060759264,0.0,4.189590930938721,4.844930171966553
87,390,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2986407136669991,0.0,4.020833015441895,5.0374016761779785
87,1250,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2923738009081159,0.0,4.478201866149902,5.2932634353637695
87,1219,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.296764179723571,0.0,4.332077980041504,5.236307144165039
87,446,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2922442326099022,0.0,4.434562683105469,5.277734756469727
87,676,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2813972420668572,0.0,4.248423099517822,5.000037670135498
87,619,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2904341627532338,0.0,4.391571998596191,5.215054512023926
87,163,sphere,tier1,3,0.0,2,S3(r=1.5),14.809935364388853,0.2539347881123673,0.0,3.934448480606079,4.89472770690918
88,137,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.255206351007496,0.0,4.185577392578125,4.84615421295166
88,390,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.3298777744873169,0.0,4.011770248413086,5.036277770996094
88,1250,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.3419757270042263,0.0,4.470621109008789,5.290009498596191
88,1219,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.2765225247454794,0.0,4.32952880859375,5.239572048187256
88,446,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.2837275804063386,0.0,4.4348649978637695,5.281641483306885
88,676,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.3200077022482586,0.0,4.248477458953857,5.00284481048584
88,619,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.303310198645362,0.0,4.395108222961426,5.2193603515625
88,163,sphere,tier1,3,0.05,2,S3(r=1.5),14.809935364388853,0.2820000265137887,0.0,3.9498660564422607,4.908541679382324
89,137,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.3054336721373788,0.0,4.220414638519287,4.909038543701172
89,390,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.3147443423782737,0.0,4.071710586547852,5.114733695983887
89,1250,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.2506187597734776,0.0,4.527265548706055,5.351426124572754
89,1219,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.2979008914353758,0.0,4.3872270584106445,5.311469554901123
89,446,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.3022061218875915,0.0,4.489637851715088,5.347255706787109
89,676,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.3533246007287123,0.0,4.312013626098633,5.082326889038086
89,619,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.3324376378894933,0.0,4.459385871887207,5.289677619934082
89,163,sphere,tier1,3,0.15,2,S3(r=1.5),14.809935364388853,0.2919933952253166,0.0,4.048802375793457,5.019731998443604
90,1269,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.2633040057571321,0.0,3.853696823120117,4.64804744720459
90,112,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.148938898426989,0.0,4.398226737976074,5.233297348022461
90,24,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.3038340518412643,0.0,3.9943153858184814,4.80059814453125
90,764,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,-0.2150419674890614,0.125,4.853116035461426,5.668169498443604
90,460,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.1125475814814871,0.0,4.660934925079346,5.362689971923828
90,403,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.1990593092810836,0.0,4.47679328918457,5.158825397491455
90,61,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.2289829464491699,0.0,3.902381896972656,4.847195625305176
90,951,hyperbolic,tier1,3,0.0,0,H3(k=0.5),-16.134630523079807,0.1729184872891252,0.0,4.663383483886719,5.424849510192871
91,1269,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.2870619918203225,0.0,3.8495006561279297,4.652292251586914
91,112,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.1866618678199835,0.0,4.407533645629883,5.245641708374023
91,24,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.267365797577024,0.0,3.986641645431519,4.798302173614502
91,764,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,-0.0685010986859594,0.125,4.852364540100098,5.669737339019775
91,460,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.1754623253151753,0.0,4.669971466064453,5.37524938583374
91,403,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.1718009383527403,0.0,4.487259864807129,5.168591022491455
91,61,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.3481817382933162,0.0,3.9207923412323,4.859363555908203
91,951,hyperbolic,tier1,3,0.05,0,H3(k=0.5),-16.134630523079807,0.1474563501702863,0.0,4.662629127502441,5.416510105133057
92,1269,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.3299772403925333,0.0,3.86669659614563,4.705202102661133
92,112,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.1890551575084854,0.0,4.456401348114014,5.306613922119141
92,24,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.2795138303949228,0.0,3.995940923690796,4.832216262817383
92,764,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,-0.0448791155908078,0.0625,4.902856349945068,5.722838401794434
92,460,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.0414735998087368,0.0,4.735677719116211,5.45127534866333
92,403,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.1259566534735503,0.0,4.557402610778809,5.242206573486328
92,61,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,0.3089712657251247,0.0,4.018979072570801,4.945101737976074
92,951,hyperbolic,tier1,3,0.15,0,H3(k=0.5),-16.134630523079807,1.191748874926346e-05,0.0,4.713342666625977,5.453521251678467
93,1421,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.2836122242619008,0.0,4.273345947265625,5.095314979553223
93,706,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.2147249931722596,0.0,4.2474684715271,5.010692596435547
93,52,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.3387853596548184,0.0,3.8933627605438232,4.697133541107178
93,1422,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.3164706661292205,0.0,3.739654302597046,4.477831840515137
93,1233,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.2285285853464397,0.0,4.281495094299316,4.89774227142334
93,215,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.284571259275047,0.0,3.749668836593628,4.740872383117676
93,1128,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.3151777229029828,0.0,3.9400830268859854,4.71818733215332
93,764,hyperbolic,tier1,3,0.0,1,H3(k=0.5),-16.17871746997599,0.2822238893551735,0.0,3.934808015823364,4.581546783447266
94,1421,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2756903903753538,0.0,4.284052848815918,5.1044206619262695
94,706,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2331041354028425,0.0,4.26400089263916,5.023159027099609
94,52,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.3056219517410813,0.0,3.897840976715088,4.698822975158691
94,1422,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.3402012562579606,0.0,3.732248783111572,4.476998329162598
94,1233,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2975746138069859,0.0,4.292590141296387,4.914759635925293
94,215,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2622413475675793,0.0,3.7530152797698975,4.742727279663086
94,1128,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2663286431655657,0.0,3.958876848220825,4.735528469085693
94,764,hyperbolic,tier1,3,0.05,1,H3(k=0.5),-16.17871746997599,0.2411814050198617,0.0,3.940547227859497,4.588366985321045
95,1421,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.2462643557340332,0.0,4.344936370849609,5.164933204650879
95,706,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.2038129527919872,0.0,4.348459720611572,5.0954790115356445
95,52,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.2265681669237128,0.0,3.938999176025391,4.748312950134277
95,1422,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.2998918053292874,0.0,3.760653018951416,4.531229019165039
95,1233,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.3174712422366502,0.0,4.34807014465332,4.997773170471191
95,215,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.3479625981965637,0.0,3.807610034942627,4.803531169891357
95,1128,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.3659254596436238,0.0,4.036673545837402,4.819878578186035
95,764,hyperbolic,tier1,3,0.15,1,H3(k=0.5),-16.17871746997599,0.2505115946267907,0.0,3.9981069564819336,4.660706520080566
96,137,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.2136770493355203,0.0,4.24365234375,4.929349899291992
96,390,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.0226155334203497,0.0,4.738347053527832,5.405200481414795
96,1250,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,-0.0093580887520629,0.875,4.933184146881104,5.934122562408447
96,1219,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,-0.0712405824270963,0.25,4.886928081512451,5.829065799713135
96,446,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.240257198361014,0.0,4.37769889831543,5.091259002685547
96,676,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.2166495759570708,0.0,4.358394622802734,4.882683753967285
96,619,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.3534333871989784,0.0,4.041858196258545,4.810930252075195
96,163,hyperbolic,tier1,3,0.0,2,H3(k=0.5),-16.366558675297064,0.3191481267167076,0.0,4.09056282043457,4.889778137207031
97,137,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.2254825072903445,0.0,4.243590354919434,4.93232011795044
97,390,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.2079560554241079,0.0,4.733095169067383,5.404987812042236
97,1250,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,-0.2132187159797318,0.875,4.966013908386231,5.953845024108887
97,1219,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,-0.0792426050341093,0.25,4.879657745361328,5.824350357055664
97,446,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.1594631761836971,0.0,4.392655372619629,5.103766918182373
97,676,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.1455940263388344,0.0,4.36122989654541,4.88759708404541
97,619,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.2684471595916022,0.0,4.060665130615234,4.8309326171875
97,163,hyperbolic,tier1,3,0.05,2,H3(k=0.5),-16.366558675297064,0.3819858285588578,0.0,4.0841593742370605,4.887483596801758
98,137,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.1857169118212541,0.0,4.305827617645264,5.005118846893311
98,390,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.1631744092148168,0.0,4.792855262756348,5.463249206542969
98,1250,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.2722664467909283,0.75,5.133614540100098,6.0775885581970215
98,1219,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,-0.1514400223870074,0.3125,4.955430507659912,5.889474391937256
98,446,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.2327240379707751,0.0,4.475539207458496,5.185615539550781
98,676,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.1928146683382867,0.0,4.4173688888549805,4.957174301147461
98,619,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.3151547049150833,0.0,4.16064453125,4.939607620239258
98,163,hyperbolic,tier1,3,0.15,2,H3(k=0.5),-16.366558675297064,0.2810748969219412,0.0,4.120394706726074,4.9381842613220215
99,1269,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.2743454547309904,0.0,3.774644613265991,4.576826572418213
99,112,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.0700626774149366,0.0,4.2606611251831055,5.103799343109131
99,24,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.2972148870573076,0.0,3.909250020980835,4.7413201332092285
99,764,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,-0.1782536462441025,0.0625,4.941833972930908,5.668054580688477
99,460,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,-0.048995966708336,0.0,4.608436107635498,5.25437593460083
99,403,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.2871094049136662,0.0,4.338727951049805,5.004142761230469
99,61,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.3145530099253641,0.0,3.778112173080444,4.7563157081604
99,951,hyperbolic,tier1,3,0.0,0,H3(k=1),-38.351464564518295,0.1803457611631308,0.0,4.531618595123291,5.2729315757751465
100,1269,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.2613568890271964,0.0,3.7655439376831055,4.573227882385254
100,112,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.1659140900356303,0.0,4.2629876136779785,5.111113548278809
100,24,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.3261409417808572,0.0,3.902418613433838,4.735174655914307
100,764,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.1093223636236887,0.125,4.93251371383667,5.660873889923096
100,460,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.1137175633069918,0.0,4.61049747467041,5.260837078094482
100,403,hyperbolic,tier1,3,0.05,0,H3(k=1),-38.351464564518295,0.1752318014679222,0.0,4.343099117279053,5.007209777832031
